utterance_id,video_dialog_path,emotion
Ses05F_impro07_M000,IEMOCAP_full_release\Session5\dialog\avi\DivX\Ses05F_impro07.avi,excited
Ses04F_script02_2_F016,IEMOCAP_full_release\Session4\dialog\avi\DivX\Ses04F_script02_2.avi,frustration
Ses03F_impro02_F001,IEMOCAP_full_release\Session3\dialog\avi\DivX\Ses03F_impro02.avi,neutral
Ses05M_impro02_F017,IEMOCAP_full_release\Session5\dialog\avi\DivX\Ses05M_impro02.avi,fear
Ses04F_script03_1_M001,IEMOCAP_full_release\Session4\dialog\avi\DivX\Ses04F_script03_1.avi,fear
Ses05M_impro02_F002,IEMOCAP_full_release\Session5\dialog\avi\DivX\Ses05M_impro02.avi,fear
Ses02F_script02_2_F045,IEMOCAP_full_release\Session2\dialog\avi\DivX\Ses02F_script02_2.avi,happiness
Ses04F_impro07_F014,IEMOCAP_full_release\Session4\dialog\avi\DivX\Ses04F_impro07.avi,excited
Ses03F_script02_2_F019,IEMOCAP_full_release\Session3\dialog\avi\DivX\Ses03F_script02_2.avi,happiness
Ses01F_script03_1_M003,IEMOCAP_full_release\Session1\dialog\avi\DivX\Ses01F_script03_1.avi,fear
Ses05F_impro04_F032,IEMOCAP_full_release\Session5\dialog\avi\DivX\Ses05F_impro04.avi,frustration
Ses01F_impro05_F011,IEMOCAP_full_release\Session1\dialog\avi\DivX\Ses01F_impro05.avi,anger
Ses05M_impro03_M029,IEMOCAP_full_release\Session5\dialog\avi\DivX\Ses05M_impro03.avi,excited
Ses04M_script03_1_F002,IEMOCAP_full_release\Session4\dialog\avi\DivX\Ses04M_script03_1.avi,fear
Ses02F_script02_2_F027,IEMOCAP_full_release\Session2\dialog\avi\DivX\Ses02F_script02_2.avi,frustration
Ses04M_script03_1_F001,IEMOCAP_full_release\Session4\dialog\avi\DivX\Ses04M_script03_1.avi,fear
Ses03M_impro08a_F016,IEMOCAP_full_release\Session3\dialog\avi\DivX\Ses03M_impro08a.avi,frustration
Ses03F_script01_3_M015,IEMOCAP_full_release\Session3\dialog\avi\DivX\Ses03F_script01_3.avi,happiness
Ses04F_script03_1_M001,IEMOCAP_full_release\Session4\dialog\avi\DivX\Ses04F_script03_1.avi,fear
Ses02F_script01_1_F035,IEMOCAP_full_release\Session2\dialog\avi\DivX\Ses02F_script01_1.avi,surprise
Ses04F_impro07_F021,IEMOCAP_full_release\Session4\dialog\avi\DivX\Ses04F_impro07.avi,excited
Ses02F_script01_1_F044,IEMOCAP_full_release\Session2\dialog\avi\DivX\Ses02F_script01_1.avi,sadness
Ses05M_script03_1_F000,IEMOCAP_full_release\Session5\dialog\avi\DivX\Ses05M_script03_1.avi,fear
Ses04M_script03_1_F027,IEMOCAP_full_release\Session4\dialog\avi\DivX\Ses04M_script03_1.avi,excited
Ses04M_script03_2_F027,IEMOCAP_full_release\Session4\dialog\avi\DivX\Ses04M_script03_2.avi,frustration
Ses05F_impro02_F036,IEMOCAP_full_release\Session5\dialog\avi\DivX\Ses05F_impro02.avi,sadness
Ses02F_script01_1_F014,IEMOCAP_full_release\Session2\dialog\avi\DivX\Ses02F_script01_1.avi,frustration
Ses04F_script01_3_M010,IEMOCAP_full_release\Session4\dialog\avi\DivX\Ses04F_script01_3.avi,happiness
Ses03M_script03_1_M004,IEMOCAP_full_release\Session3\dialog\avi\DivX\Ses03M_script03_1.avi,excited
Ses02F_impro07_M019,IEMOCAP_full_release\Session2\dialog\avi\DivX\Ses02F_impro07.avi,happiness
Ses04M_script02_2_F000,IEMOCAP_full_release\Session4\dialog\avi\DivX\Ses04M_script02_2.avi,neutral
Ses05M_script01_1_F004,IEMOCAP_full_release\Session5\dialog\avi\DivX\Ses05M_script01_1.avi,sadness
Ses01F_impro02_F020,IEMOCAP_full_release\Session1\dialog\avi\DivX\Ses01F_impro02.avi,sadness
Ses01F_impro03_M007,IEMOCAP_full_release\Session1\dialog\avi\DivX\Ses01F_impro03.avi,happiness
Ses01F_script01_1_M005,IEMOCAP_full_release\Session1\dialog\avi\DivX\Ses01F_script01_1.avi,frustration
Ses05F_impro03_F027,IEMOCAP_full_release\Session5\dialog\avi\DivX\Ses05F_impro03.avi,happiness
Ses01M_script02_1_F012,IEMOCAP_full_release\Session1\dialog\avi\DivX\Ses01M_script02_1.avi,frustration
Ses03M_impro02_M033,IEMOCAP_full_release\Session3\dialog\avi\DivX\Ses03M_impro02.avi,surprise
Ses01M_script02_2_M032,IEMOCAP_full_release\Session1\dialog\avi\DivX\Ses01M_script02_2.avi,frustration
Ses05M_script03_1_M023,IEMOCAP_full_release\Session5\dialog\avi\DivX\Ses05M_script03_1.avi,excited
Ses03M_script03_2_M011,IEMOCAP_full_release\Session3\dialog\avi\DivX\Ses03M_script03_2.avi,anger
Ses02F_script02_2_M039,IEMOCAP_full_release\Session2\dialog\avi\DivX\Ses02F_script02_2.avi,surprise
Ses01M_impro07_F014,IEMOCAP_full_release\Session1\dialog\avi\DivX\Ses01M_impro07.avi,excited
Ses02M_script03_1_F025,IEMOCAP_full_release\Session2\dialog\avi\DivX\Ses02M_script03_1.avi,happiness
Ses05F_impro01_M023,IEMOCAP_full_release\Session5\dialog\avi\DivX\Ses05F_impro01.avi,frustration
Ses03F_script01_3_F012,IEMOCAP_full_release\Session3\dialog\avi\DivX\Ses03F_script01_3.avi,happiness
Ses05F_impro03_F033,IEMOCAP_full_release\Session5\dialog\avi\DivX\Ses05F_impro03.avi,happiness
Ses03F_impro07_F016,IEMOCAP_full_release\Session3\dialog\avi\DivX\Ses03F_impro07.avi,excited
Ses01M_impro03_F004,IEMOCAP_full_release\Session1\dialog\avi\DivX\Ses01M_impro03.avi,excited
Ses05F_script02_1_M014,IEMOCAP_full_release\Session5\dialog\avi\DivX\Ses05F_script02_1.avi,excited
Ses01F_script03_1_M024,IEMOCAP_full_release\Session1\dialog\avi\DivX\Ses01F_script03_1.avi,excited
Ses04F_impro06_M002,IEMOCAP_full_release\Session4\dialog\avi\DivX\Ses04F_impro06.avi,sadness
Ses02F_script03_1_F005,IEMOCAP_full_release\Session2\dialog\avi\DivX\Ses02F_script03_1.avi,excited
Ses05M_script03_1_F000,IEMOCAP_full_release\Session5\dialog\avi\DivX\Ses05M_script03_1.avi,fear
Ses03F_impro07_F027,IEMOCAP_full_release\Session3\dialog\avi\DivX\Ses03F_impro07.avi,excited
Ses05M_script01_1b_F033,IEMOCAP_full_release\Session5\dialog\avi\DivX\Ses05M_script01_1b.avi,anger
Ses05M_impro02_F002,IEMOCAP_full_release\Session5\dialog\avi\DivX\Ses05M_impro02.avi,fear
Ses03F_script01_1_M019,IEMOCAP_full_release\Session3\dialog\avi\DivX\Ses03F_script01_1.avi,frustration
Ses01M_impro07_M013,IEMOCAP_full_release\Session1\dialog\avi\DivX\Ses01M_impro07.avi,happiness
Ses04M_impro07_M040,IEMOCAP_full_release\Session4\dialog\avi\DivX\Ses04M_impro07.avi,neutral
Ses04F_impro06_M013,IEMOCAP_full_release\Session4\dialog\avi\DivX\Ses04F_impro06.avi,sadness
Ses03M_impro08a_F034,IEMOCAP_full_release\Session3\dialog\avi\DivX\Ses03M_impro08a.avi,frustration
Ses02M_script01_3_M004,IEMOCAP_full_release\Session2\dialog\avi\DivX\Ses02M_script01_3.avi,surprise
Ses02M_script01_2_F003,IEMOCAP_full_release\Session2\dialog\avi\DivX\Ses02M_script01_2.avi,anger
Ses05F_script03_1_M019,IEMOCAP_full_release\Session5\dialog\avi\DivX\Ses05F_script03_1.avi,excited
Ses03F_script02_2_F048,IEMOCAP_full_release\Session3\dialog\avi\DivX\Ses03F_script02_2.avi,happiness
Ses04F_script02_1_M036,IEMOCAP_full_release\Session4\dialog\avi\DivX\Ses04F_script02_1.avi,excited
Ses01F_impro05_F025,IEMOCAP_full_release\Session1\dialog\avi\DivX\Ses01F_impro05.avi,anger
Ses05F_impro02_F036,IEMOCAP_full_release\Session5\dialog\avi\DivX\Ses05F_impro02.avi,sadness
Ses04M_script03_2_F034,IEMOCAP_full_release\Session4\dialog\avi\DivX\Ses04M_script03_2.avi,anger
Ses05M_impro02_M012,IEMOCAP_full_release\Session5\dialog\avi\DivX\Ses05M_impro02.avi,sadness
Ses03F_impro07_M012,IEMOCAP_full_release\Session3\dialog\avi\DivX\Ses03F_impro07.avi,neutral
Ses04M_impro07_M004,IEMOCAP_full_release\Session4\dialog\avi\DivX\Ses04M_impro07.avi,excited
Ses03F_script03_1_F003,IEMOCAP_full_release\Session3\dialog\avi\DivX\Ses03F_script03_1.avi,fear
Ses03F_script02_1_M001,IEMOCAP_full_release\Session3\dialog\avi\DivX\Ses03F_script02_1.avi,excited
Ses02M_impro07_M024,IEMOCAP_full_release\Session2\dialog\avi\DivX\Ses02M_impro07.avi,happiness
Ses05F_impro06_M010,IEMOCAP_full_release\Session5\dialog\avi\DivX\Ses05F_impro06.avi,neutral
Ses03F_impro02_F042,IEMOCAP_full_release\Session3\dialog\avi\DivX\Ses03F_impro02.avi,sadness
Ses02M_script03_1_F003,IEMOCAP_full_release\Session2\dialog\avi\DivX\Ses02M_script03_1.avi,happiness
Ses04F_script01_1_M029,IEMOCAP_full_release\Session4\dialog\avi\DivX\Ses04F_script01_1.avi,anger
Ses05M_impro07_F004,IEMOCAP_full_release\Session5\dialog\avi\DivX\Ses05M_impro07.avi,happiness
Ses05M_script03_2_F018,IEMOCAP_full_release\Session5\dialog\avi\DivX\Ses05M_script03_2.avi,anger
Ses02F_script01_3_F023,IEMOCAP_full_release\Session2\dialog\avi\DivX\Ses02F_script01_3.avi,sadness
Ses05M_impro04_F011,IEMOCAP_full_release\Session5\dialog\avi\DivX\Ses05M_impro04.avi,neutral
Ses04M_script03_2_M025,IEMOCAP_full_release\Session4\dialog\avi\DivX\Ses04M_script03_2.avi,anger
Ses04M_impro03_M015,IEMOCAP_full_release\Session4\dialog\avi\DivX\Ses04M_impro03.avi,excited
Ses01M_script01_2_M000,IEMOCAP_full_release\Session1\dialog\avi\DivX\Ses01M_script01_2.avi,neutral
Ses04M_script01_3_M026,IEMOCAP_full_release\Session4\dialog\avi\DivX\Ses04M_script01_3.avi,sadness
Ses05F_impro04_F041,IEMOCAP_full_release\Session5\dialog\avi\DivX\Ses05F_impro04.avi,neutral
Ses05M_script01_3_M012,IEMOCAP_full_release\Session5\dialog\avi\DivX\Ses05M_script01_3.avi,surprise
Ses03F_script03_1_M013,IEMOCAP_full_release\Session3\dialog\avi\DivX\Ses03F_script03_1.avi,excited
Ses04F_script01_1_M010,IEMOCAP_full_release\Session4\dialog\avi\DivX\Ses04F_script01_1.avi,anger
Ses05F_impro08_M024,IEMOCAP_full_release\Session5\dialog\avi\DivX\Ses05F_impro08.avi,surprise
Ses02F_impro01_M004,IEMOCAP_full_release\Session2\dialog\avi\DivX\Ses02F_impro01.avi,neutral
Ses05F_impro03_F054,IEMOCAP_full_release\Session5\dialog\avi\DivX\Ses05F_impro03.avi,happiness
Ses05M_impro06_F009,IEMOCAP_full_release\Session5\dialog\avi\DivX\Ses05M_impro06.avi,sadness
Ses02M_script03_1_M003,IEMOCAP_full_release\Session2\dialog\avi\DivX\Ses02M_script03_1.avi,fear
Ses04F_script03_1_M002,IEMOCAP_full_release\Session4\dialog\avi\DivX\Ses04F_script03_1.avi,fear
Ses02M_impro01_F000,IEMOCAP_full_release\Session2\dialog\avi\DivX\Ses02M_impro01.avi,neutral
Ses03M_script03_2_F038,IEMOCAP_full_release\Session3\dialog\avi\DivX\Ses03M_script03_2.avi,anger
Ses03M_impro02_F004,IEMOCAP_full_release\Session3\dialog\avi\DivX\Ses03M_impro02.avi,surprise
Ses03M_impro03_M032,IEMOCAP_full_release\Session3\dialog\avi\DivX\Ses03M_impro03.avi,happiness
Ses05M_impro04_F019,IEMOCAP_full_release\Session5\dialog\avi\DivX\Ses05M_impro04.avi,neutral
Ses02F_impro06_F012,IEMOCAP_full_release\Session2\dialog\avi\DivX\Ses02F_impro06.avi,sadness
Ses04M_impro05_F007,IEMOCAP_full_release\Session4\dialog\avi\DivX\Ses04M_impro05.avi,neutral
Ses05F_impro02_M024,IEMOCAP_full_release\Session5\dialog\avi\DivX\Ses05F_impro02.avi,sadness
Ses01F_script03_1_M001,IEMOCAP_full_release\Session1\dialog\avi\DivX\Ses01F_script03_1.avi,fear
Ses04M_impro07_F000,IEMOCAP_full_release\Session4\dialog\avi\DivX\Ses04M_impro07.avi,surprise
Ses04M_script03_2_M028,IEMOCAP_full_release\Session4\dialog\avi\DivX\Ses04M_script03_2.avi,neutral
Ses02M_impro07_F015,IEMOCAP_full_release\Session2\dialog\avi\DivX\Ses02M_impro07.avi,happiness
Ses05F_impro03_F008,IEMOCAP_full_release\Session5\dialog\avi\DivX\Ses05F_impro03.avi,excited
Ses05F_impro06_M006,IEMOCAP_full_release\Session5\dialog\avi\DivX\Ses05F_impro06.avi,sadness
Ses02F_script01_1_F035,IEMOCAP_full_release\Session2\dialog\avi\DivX\Ses02F_script01_1.avi,surprise
Ses05M_impro04_F016,IEMOCAP_full_release\Session5\dialog\avi\DivX\Ses05M_impro04.avi,neutral
Ses05F_script02_1_M003,IEMOCAP_full_release\Session5\dialog\avi\DivX\Ses05F_script02_1.avi,excited
Ses04M_script03_1_F001,IEMOCAP_full_release\Session4\dialog\avi\DivX\Ses04M_script03_1.avi,fear
Ses03F_script01_1_F013,IEMOCAP_full_release\Session3\dialog\avi\DivX\Ses03F_script01_1.avi,frustration
Ses01F_impro03_F005,IEMOCAP_full_release\Session1\dialog\avi\DivX\Ses01F_impro03.avi,happiness
Ses03F_script01_1_M003,IEMOCAP_full_release\Session3\dialog\avi\DivX\Ses03F_script01_1.avi,neutral
Ses02M_script03_1_F027,IEMOCAP_full_release\Session2\dialog\avi\DivX\Ses02M_script03_1.avi,happiness
Ses05F_script01_3_F016,IEMOCAP_full_release\Session5\dialog\avi\DivX\Ses05F_script01_3.avi,happiness
Ses05M_impro03_F001,IEMOCAP_full_release\Session5\dialog\avi\DivX\Ses05M_impro03.avi,surprise
Ses01F_script03_2_M032,IEMOCAP_full_release\Session1\dialog\avi\DivX\Ses01F_script03_2.avi,anger
Ses04M_impro08_F010,IEMOCAP_full_release\Session4\dialog\avi\DivX\Ses04M_impro08.avi,frustration
Ses02M_script01_3_M026,IEMOCAP_full_release\Session2\dialog\avi\DivX\Ses02M_script01_3.avi,sadness
Ses04M_script03_1_M002,IEMOCAP_full_release\Session4\dialog\avi\DivX\Ses04M_script03_1.avi,fear
Ses02F_script02_2_M041,IEMOCAP_full_release\Session2\dialog\avi\DivX\Ses02F_script02_2.avi,happiness
Ses02M_script02_2_M019,IEMOCAP_full_release\Session2\dialog\avi\DivX\Ses02M_script02_2.avi,excited
Ses02M_script01_3_M004,IEMOCAP_full_release\Session2\dialog\avi\DivX\Ses02M_script01_3.avi,surprise
Ses01M_script02_2_M019,IEMOCAP_full_release\Session1\dialog\avi\DivX\Ses01M_script02_2.avi,neutral
Ses02M_script03_1_M002,IEMOCAP_full_release\Session2\dialog\avi\DivX\Ses02M_script03_1.avi,fear
Ses05M_script01_1_F031,IEMOCAP_full_release\Session5\dialog\avi\DivX\Ses05M_script01_1.avi,surprise
Ses04M_script02_2_M014,IEMOCAP_full_release\Session4\dialog\avi\DivX\Ses04M_script02_2.avi,frustration
Ses03M_impro04_F026,IEMOCAP_full_release\Session3\dialog\avi\DivX\Ses03M_impro04.avi,surprise
Ses02M_impro05_F000,IEMOCAP_full_release\Session2\dialog\avi\DivX\Ses02M_impro05.avi,neutral
Ses05M_script01_1_F021,IEMOCAP_full_release\Session5\dialog\avi\DivX\Ses05M_script01_1.avi,anger
Ses01F_script03_1_F002,IEMOCAP_full_release\Session1\dialog\avi\DivX\Ses01F_script03_1.avi,fear
Ses01F_script03_1_M003,IEMOCAP_full_release\Session1\dialog\avi\DivX\Ses01F_script03_1.avi,fear
Ses03M_impro03_F025,IEMOCAP_full_release\Session3\dialog\avi\DivX\Ses03M_impro03.avi,happiness
Ses03F_impro07_F003,IEMOCAP_full_release\Session3\dialog\avi\DivX\Ses03F_impro07.avi,surprise
Ses02F_impro02_F011,IEMOCAP_full_release\Session2\dialog\avi\DivX\Ses02F_impro02.avi,sadness
Ses01M_script02_2_F000,IEMOCAP_full_release\Session1\dialog\avi\DivX\Ses01M_script02_2.avi,neutral
Ses01M_script03_1_M004,IEMOCAP_full_release\Session1\dialog\avi\DivX\Ses01M_script03_1.avi,happiness
Ses01F_script03_2_M038,IEMOCAP_full_release\Session1\dialog\avi\DivX\Ses01F_script03_2.avi,anger
Ses01M_script01_1_F040,IEMOCAP_full_release\Session1\dialog\avi\DivX\Ses01M_script01_1.avi,anger
Ses03F_impro07_F003,IEMOCAP_full_release\Session3\dialog\avi\DivX\Ses03F_impro07.avi,surprise
Ses03F_impro05_F017,IEMOCAP_full_release\Session3\dialog\avi\DivX\Ses03F_impro05.avi,anger
Ses01M_script03_1_F002,IEMOCAP_full_release\Session1\dialog\avi\DivX\Ses01M_script03_1.avi,fear
Ses05F_impro01_F006,IEMOCAP_full_release\Session5\dialog\avi\DivX\Ses05F_impro01.avi,frustration
Ses03F_script02_1_M041,IEMOCAP_full_release\Session3\dialog\avi\DivX\Ses03F_script02_1.avi,excited
Ses02F_impro03_F000,IEMOCAP_full_release\Session2\dialog\avi\DivX\Ses02F_impro03.avi,excited
Ses04F_script02_1_M030,IEMOCAP_full_release\Session4\dialog\avi\DivX\Ses04F_script02_1.avi,frustration
Ses04F_script03_1_M001,IEMOCAP_full_release\Session4\dialog\avi\DivX\Ses04F_script03_1.avi,fear
Ses05F_script01_1_F025,IEMOCAP_full_release\Session5\dialog\avi\DivX\Ses05F_script01_1.avi,neutral
Ses04F_script03_2_F041,IEMOCAP_full_release\Session4\dialog\avi\DivX\Ses04F_script03_2.avi,anger
Ses03M_script02_1_M037,IEMOCAP_full_release\Session3\dialog\avi\DivX\Ses03M_script02_1.avi,excited
Ses04F_impro07_F033,IEMOCAP_full_release\Session4\dialog\avi\DivX\Ses04F_impro07.avi,excited
Ses01F_script02_1_M029,IEMOCAP_full_release\Session1\dialog\avi\DivX\Ses01F_script02_1.avi,neutral
Ses03F_script03_1_F003,IEMOCAP_full_release\Session3\dialog\avi\DivX\Ses03F_script03_1.avi,fear
Ses01M_script02_2_F030,IEMOCAP_full_release\Session1\dialog\avi\DivX\Ses01M_script02_2.avi,anger
Ses01F_impro06_M002,IEMOCAP_full_release\Session1\dialog\avi\DivX\Ses01F_impro06.avi,neutral
Ses01M_impro04_M016,IEMOCAP_full_release\Session1\dialog\avi\DivX\Ses01M_impro04.avi,frustration
Ses02M_impro07_F002,IEMOCAP_full_release\Session2\dialog\avi\DivX\Ses02M_impro07.avi,surprise
Ses04M_script01_3_M032,IEMOCAP_full_release\Session4\dialog\avi\DivX\Ses04M_script01_3.avi,sadness
Ses04F_impro03_F034,IEMOCAP_full_release\Session4\dialog\avi\DivX\Ses04F_impro03.avi,excited
Ses05F_impro05_F022,IEMOCAP_full_release\Session5\dialog\avi\DivX\Ses05F_impro05.avi,anger
Ses05M_impro03_M023,IEMOCAP_full_release\Session5\dialog\avi\DivX\Ses05M_impro03.avi,happiness
Ses03F_script02_2_M011,IEMOCAP_full_release\Session3\dialog\avi\DivX\Ses03F_script02_2.avi,frustration
Ses04M_script03_2_M005,IEMOCAP_full_release\Session4\dialog\avi\DivX\Ses04M_script03_2.avi,frustration
Ses04M_script01_3_M023,IEMOCAP_full_release\Session4\dialog\avi\DivX\Ses04M_script01_3.avi,sadness
Ses03F_script02_2_M038,IEMOCAP_full_release\Session3\dialog\avi\DivX\Ses03F_script02_2.avi,happiness
Ses04F_impro07_M003,IEMOCAP_full_release\Session4\dialog\avi\DivX\Ses04F_impro07.avi,surprise
Ses05F_impro07_F038,IEMOCAP_full_release\Session5\dialog\avi\DivX\Ses05F_impro07.avi,excited
Ses03F_script01_3_M017,IEMOCAP_full_release\Session3\dialog\avi\DivX\Ses03F_script01_3.avi,surprise
Ses04M_impro07_M029,IEMOCAP_full_release\Session4\dialog\avi\DivX\Ses04M_impro07.avi,neutral
Ses02F_impro01_F019,IEMOCAP_full_release\Session2\dialog\avi\DivX\Ses02F_impro01.avi,anger
Ses02F_impro03_M010,IEMOCAP_full_release\Session2\dialog\avi\DivX\Ses02F_impro03.avi,happiness
Ses02F_impro08_F006,IEMOCAP_full_release\Session2\dialog\avi\DivX\Ses02F_impro08.avi,neutral
Ses05M_script01_3_M002,IEMOCAP_full_release\Session5\dialog\avi\DivX\Ses05M_script01_3.avi,surprise
Ses04F_impro05_M007,IEMOCAP_full_release\Session4\dialog\avi\DivX\Ses04F_impro05.avi,frustration
Ses03M_script02_2_F034,IEMOCAP_full_release\Session3\dialog\avi\DivX\Ses03M_script02_2.avi,sadness
Ses03F_impro05_M010,IEMOCAP_full_release\Session3\dialog\avi\DivX\Ses03F_impro05.avi,frustration
Ses04M_impro05_F031,IEMOCAP_full_release\Session4\dialog\avi\DivX\Ses04M_impro05.avi,frustration
Ses04M_script03_1_M002,IEMOCAP_full_release\Session4\dialog\avi\DivX\Ses04M_script03_1.avi,fear
Ses04F_impro07_F035,IEMOCAP_full_release\Session4\dialog\avi\DivX\Ses04F_impro07.avi,excited
Ses04M_script03_2_F036,IEMOCAP_full_release\Session4\dialog\avi\DivX\Ses04M_script03_2.avi,anger
Ses02F_script03_1_F002,IEMOCAP_full_release\Session2\dialog\avi\DivX\Ses02F_script03_1.avi,fear
Ses05M_script02_2_F034,IEMOCAP_full_release\Session5\dialog\avi\DivX\Ses05M_script02_2.avi,happiness
Ses05M_script01_1_F031,IEMOCAP_full_release\Session5\dialog\avi\DivX\Ses05M_script01_1.avi,surprise
Ses02M_script03_1_M006,IEMOCAP_full_release\Session2\dialog\avi\DivX\Ses02M_script03_1.avi,fear
Ses03M_script02_2_M028,IEMOCAP_full_release\Session3\dialog\avi\DivX\Ses03M_script02_2.avi,anger
Ses01F_script03_2_F029,IEMOCAP_full_release\Session1\dialog\avi\DivX\Ses01F_script03_2.avi,anger
Ses02M_script03_1_F007,IEMOCAP_full_release\Session2\dialog\avi\DivX\Ses02M_script03_1.avi,happiness
Ses05F_impro08_F032,IEMOCAP_full_release\Session5\dialog\avi\DivX\Ses05F_impro08.avi,neutral
Ses03M_impro03_F030,IEMOCAP_full_release\Session3\dialog\avi\DivX\Ses03M_impro03.avi,surprise
Ses02F_impro07_F002,IEMOCAP_full_release\Session2\dialog\avi\DivX\Ses02F_impro07.avi,excited
Ses04F_script02_1_M035,IEMOCAP_full_release\Session4\dialog\avi\DivX\Ses04F_script02_1.avi,excited
Ses02M_script03_2_M031,IEMOCAP_full_release\Session2\dialog\avi\DivX\Ses02M_script03_2.avi,anger
Ses01F_script01_1_F002,IEMOCAP_full_release\Session1\dialog\avi\DivX\Ses01F_script01_1.avi,surprise
Ses02F_impro05_M014,IEMOCAP_full_release\Session2\dialog\avi\DivX\Ses02F_impro05.avi,neutral
Ses02M_script01_2_M012,IEMOCAP_full_release\Session2\dialog\avi\DivX\Ses02M_script01_2.avi,frustration
Ses04F_script02_1_F019,IEMOCAP_full_release\Session4\dialog\avi\DivX\Ses04F_script02_1.avi,anger
Ses03F_impro07_M018,IEMOCAP_full_release\Session3\dialog\avi\DivX\Ses03F_impro07.avi,surprise
Ses02M_impro07_M008,IEMOCAP_full_release\Session2\dialog\avi\DivX\Ses02M_impro07.avi,excited
Ses05F_script03_1_M000,IEMOCAP_full_release\Session5\dialog\avi\DivX\Ses05F_script03_1.avi,excited
Ses03M_impro07_F008,IEMOCAP_full_release\Session3\dialog\avi\DivX\Ses03M_impro07.avi,happiness
Ses04F_script02_2_M031,IEMOCAP_full_release\Session4\dialog\avi\DivX\Ses04F_script02_2.avi,frustration
Ses04F_impro07_F052,IEMOCAP_full_release\Session4\dialog\avi\DivX\Ses04F_impro07.avi,excited
Ses02F_impro05_F005,IEMOCAP_full_release\Session2\dialog\avi\DivX\Ses02F_impro05.avi,surprise
Ses04F_script03_2_F030,IEMOCAP_full_release\Session4\dialog\avi\DivX\Ses04F_script03_2.avi,anger
Ses01M_impro01_F025,IEMOCAP_full_release\Session1\dialog\avi\DivX\Ses01M_impro01.avi,neutral
Ses05F_impro07_F039,IEMOCAP_full_release\Session5\dialog\avi\DivX\Ses05F_impro07.avi,excited
Ses04F_script03_2_F012,IEMOCAP_full_release\Session4\dialog\avi\DivX\Ses04F_script03_2.avi,anger
Ses05F_script03_2_F041,IEMOCAP_full_release\Session5\dialog\avi\DivX\Ses05F_script03_2.avi,anger
Ses01M_impro07_M019,IEMOCAP_full_release\Session1\dialog\avi\DivX\Ses01M_impro07.avi,happiness
Ses01M_impro05_M025,IEMOCAP_full_release\Session1\dialog\avi\DivX\Ses01M_impro05.avi,anger
Ses04M_impro08_F025,IEMOCAP_full_release\Session4\dialog\avi\DivX\Ses04M_impro08.avi,surprise
Ses03M_script03_2_M010,IEMOCAP_full_release\Session3\dialog\avi\DivX\Ses03M_script03_2.avi,neutral
Ses04F_script01_1_F013,IEMOCAP_full_release\Session4\dialog\avi\DivX\Ses04F_script01_1.avi,anger
Ses02F_impro03_M001,IEMOCAP_full_release\Session2\dialog\avi\DivX\Ses02F_impro03.avi,neutral
