session,dialogue,utterance_id,start,end,text,emotion,audio_path,video_dialog_path
Session1,Ses01M_script03_1,Ses01M_script03_1_F001,11.135,15.2126,Freda is the only one who knows we are here. She wouldn't ring up.,fear,IEMOCAP_full_release\Session1\sentences\wav\Ses01M_script03_1\Ses01M_script03_1_F001.wav,IEMOCAP_full_release\Session1\dialog\avi\DivX\Ses01M_script03_1.avi
Session2,Ses02F_impro02,Ses02F_impro02_F003,46.8146,49.4112,I don't think so.,sadness,IEMOCAP_full_release\Session2\sentences\wav\Ses02F_impro02\Ses02F_impro02_F003.wav,IEMOCAP_full_release\Session2\dialog\avi\DivX\Ses02F_impro02.avi
Session1,Ses01F_impro03,Ses01F_impro03_M003,14.93,18.9075,Who did you marry?,excited,IEMOCAP_full_release\Session1\sentences\wav\Ses01F_impro03\Ses01F_impro03_M003.wav,IEMOCAP_full_release\Session1\dialog\avi\DivX\Ses01F_impro03.avi
Session1,Ses01M_script02_2,Ses01M_script02_2_F046,523.71,526.5919,"Augie, I'm sorry.",sadness,IEMOCAP_full_release\Session1\sentences\wav\Ses01M_script02_2\Ses01M_script02_2_F046.wav,IEMOCAP_full_release\Session1\dialog\avi\DivX\Ses01M_script02_2.avi
Session1,Ses01M_script01_1,Ses01M_script01_1_F003,29.3349,33.2,What was he doing here at four in the morning?,surprise,IEMOCAP_full_release\Session1\sentences\wav\Ses01M_script01_1\Ses01M_script01_1_F003.wav,IEMOCAP_full_release\Session1\dialog\avi\DivX\Ses01M_script01_1.avi
Session5,Ses05F_script02_1,Ses05F_script02_1_F014,179.7833,186.4,"What are you so excited about?  I mean it's not--it's not rocket science we are talking about, its fish.  Its fish nobody even eats.",frustration,IEMOCAP_full_release\Session5\sentences\wav\Ses05F_script02_1\Ses05F_script02_1_F014.wav,IEMOCAP_full_release\Session5\dialog\avi\DivX\Ses05F_script02_1.avi
Session2,Ses02M_script01_2,Ses02M_script01_2_M011,82.6,84.51,But Kate,frustration,IEMOCAP_full_release\Session2\sentences\wav\Ses02M_script01_2\Ses02M_script01_2_M011.wav,IEMOCAP_full_release\Session2\dialog\avi\DivX\Ses02M_script01_2.avi
Session4,Ses04M_script01_1,Ses04M_script01_1_F000,8.36,13.42,What's he going to say?  Maybe we ought to tell him before he sees it.,neutral,IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_1\Ses04M_script01_1_F000.wav,IEMOCAP_full_release\Session4\dialog\avi\DivX\Ses04M_script01_1.avi
Session2,Ses02F_script03_2,Ses02F_script03_2_M000,4.62,8.28,"As a matter of fact, the real cause of that row was Peter Burden.",neutral,IEMOCAP_full_release\Session2\sentences\wav\Ses02F_script03_2\Ses02F_script03_2_M000.wav,IEMOCAP_full_release\Session2\dialog\avi\DivX\Ses02F_script03_2.avi
Session5,Ses05F_script02_2,Ses05F_script02_2_M027,270.2483,288.2782,"No, no I was just like you, I thought it will be all peaches and roses and- and sand in our toes and wind in our hair and the fish will always come. And the bills will always magically pay themselves and we will have three fat rosy kids and we will be, HAHA baby the joke is on us.",frustration,IEMOCAP_full_release\Session5\sentences\wav\Ses05F_script02_2\Ses05F_script02_2_M027.wav,IEMOCAP_full_release\Session5\dialog\avi\DivX\Ses05F_script02_2.avi
Session2,Ses02F_impro03,Ses02F_impro03_M002,16.74,20.1143,No.  Let me see.,surprise,IEMOCAP_full_release\Session2\sentences\wav\Ses02F_impro03\Ses02F_impro03_M002.wav,IEMOCAP_full_release\Session2\dialog\avi\DivX\Ses02F_impro03.avi
Session5,Ses05F_script03_1,Ses05F_script03_1_M006,33.11,36.06,"Oh, what shall we do if they suddenly walk in on us?",fear,IEMOCAP_full_release\Session5\sentences\wav\Ses05F_script03_1\Ses05F_script03_1_M006.wav,IEMOCAP_full_release\Session5\dialog\avi\DivX\Ses05F_script03_1.avi
Session2,Ses02F_impro07,Ses02F_impro07_M011,63.143,64.9973,Wow. That's cool.,excited,IEMOCAP_full_release\Session2\sentences\wav\Ses02F_impro07\Ses02F_impro07_M011.wav,IEMOCAP_full_release\Session2\dialog\avi\DivX\Ses02F_impro07.avi
Session1,Ses01M_impro02,Ses01M_impro02_F002,29.35,32.46,Are you kidding me?,surprise,IEMOCAP_full_release\Session1\sentences\wav\Ses01M_impro02\Ses01M_impro02_F002.wav,IEMOCAP_full_release\Session1\dialog\avi\DivX\Ses01M_impro02.avi
Session4,Ses04F_script01_3,Ses04F_script01_3_M031,214.7831,224.9508,"For instance, one time it had been raining several days and this kid came to me and gave me his last pair of dry socks.",sadness,IEMOCAP_full_release\Session4\sentences\wav\Ses04F_script01_3\Ses04F_script01_3_M031.wav,IEMOCAP_full_release\Session4\dialog\avi\DivX\Ses04F_script01_3.avi
Session1,Ses01M_impro05,Ses01M_impro05_F035,186.33,190.02,You know I don't need to take this sort of abuse.,frustration,IEMOCAP_full_release\Session1\sentences\wav\Ses01M_impro05\Ses01M_impro05_F035.wav,IEMOCAP_full_release\Session1\dialog\avi\DivX\Ses01M_impro05.avi
Session3,Ses03F_script03_1,Ses03F_script03_1_F002,10.7025,14.17,"I mean, nobody knows we're here except for Freda and she wouldn't ring up.",fear,IEMOCAP_full_release\Session3\sentences\wav\Ses03F_script03_1\Ses03F_script03_1_F002.wav,IEMOCAP_full_release\Session3\dialog\avi\DivX\Ses03F_script03_1.avi
Session3,Ses03M_impro05a,Ses03M_impro05a_M017,91.36,94.47,"Sherlock Holmes.  God, where's my luggage?",anger,IEMOCAP_full_release\Session3\sentences\wav\Ses03M_impro05a\Ses03M_impro05a_M017.wav,IEMOCAP_full_release\Session3\dialog\avi\DivX\Ses03M_impro05a.avi
Session3,Ses03F_impro03,Ses03F_impro03_F021,142.1038,147.948,"like I think I want to get married--I want to have two weddings. One here, then one in Europe.",happiness,IEMOCAP_full_release\Session3\sentences\wav\Ses03F_impro03\Ses03F_impro03_F021.wav,IEMOCAP_full_release\Session3\dialog\avi\DivX\Ses03F_impro03.avi
Session3,Ses03M_script01_3,Ses03M_script01_3_F019,181.1126,183.4461,I'll never forgive you for that.,happiness,IEMOCAP_full_release\Session3\sentences\wav\Ses03M_script01_3\Ses03M_script01_3_F019.wav,IEMOCAP_full_release\Session3\dialog\avi\DivX\Ses03M_script01_3.avi
Session1,Ses01F_script02_2,Ses01F_script02_2_M010,86.15,88.43,We've missed them twice.,frustration,IEMOCAP_full_release\Session1\sentences\wav\Ses01F_script02_2\Ses01F_script02_2_M010.wav,IEMOCAP_full_release\Session1\dialog\avi\DivX\Ses01F_script02_2.avi
Session2,Ses02F_impro07,Ses02F_impro07_F034,187.1942,193.4503,"I know, and I mean the area's not great, but like the school makes up for it. It'll be fine. It'll be good.",excited,IEMOCAP_full_release\Session2\sentences\wav\Ses02F_impro07\Ses02F_impro07_F034.wav,IEMOCAP_full_release\Session2\dialog\avi\DivX\Ses02F_impro07.avi
Session5,Ses05F_script03_1,Ses05F_script03_1_M006,33.11,36.06,"Oh, what shall we do if they suddenly walk in on us?",fear,IEMOCAP_full_release\Session5\sentences\wav\Ses05F_script03_1\Ses05F_script03_1_M006.wav,IEMOCAP_full_release\Session5\dialog\avi\DivX\Ses05F_script03_1.avi
Session1,Ses01F_impro01,Ses01F_impro01_F006,38.965,43.59,What?  I'm getting an ID.  This is why I'm here.  My wallet was stolen.,frustration,IEMOCAP_full_release\Session1\sentences\wav\Ses01F_impro01\Ses01F_impro01_F006.wav,IEMOCAP_full_release\Session1\dialog\avi\DivX\Ses01F_impro01.avi
Session3,Ses03F_impro06,Ses03F_impro06_F017,114.101,116.9491,So talented.,sadness,IEMOCAP_full_release\Session3\sentences\wav\Ses03F_impro06\Ses03F_impro06_F017.wav,IEMOCAP_full_release\Session3\dialog\avi\DivX\Ses03F_impro06.avi
Session1,Ses01F_script01_2,Ses01F_script01_2_F006,52.03,56.42,She is not his girl.  She knows she's not.,anger,IEMOCAP_full_release\Session1\sentences\wav\Ses01F_script01_2\Ses01F_script01_2_F006.wav,IEMOCAP_full_release\Session1\dialog\avi\DivX\Ses01F_script01_2.avi
Session2,Ses02M_impro08,Ses02M_impro08_M023,167.4856,169.3876,it's a different number and everything,neutral,IEMOCAP_full_release\Session2\sentences\wav\Ses02M_impro08\Ses02M_impro08_M023.wav,IEMOCAP_full_release\Session2\dialog\avi\DivX\Ses02M_impro08.avi
Session3,Ses03M_impro08a,Ses03M_impro08a_F008,74.8318,81.19,"Okay.  Well that is, that is fine and all.  I don't care.  I really don't care because I want my phone to work that's all.",frustration,IEMOCAP_full_release\Session3\sentences\wav\Ses03M_impro08a\Ses03M_impro08a_F008.wav,IEMOCAP_full_release\Session3\dialog\avi\DivX\Ses03M_impro08a.avi
Session2,Ses02F_script02_2,Ses02F_script02_2_M046,414.05,415.64,Or not.,happiness,IEMOCAP_full_release\Session2\sentences\wav\Ses02F_script02_2\Ses02F_script02_2_M046.wav,IEMOCAP_full_release\Session2\dialog\avi\DivX\Ses02F_script02_2.avi
Session2,Ses02M_impro06,Ses02M_impro06_F001,13.4307,18.4542,"Oh my God. Oh my God, I'm so sorry.",surprise,IEMOCAP_full_release\Session2\sentences\wav\Ses02M_impro06\Ses02M_impro06_F001.wav,IEMOCAP_full_release\Session2\dialog\avi\DivX\Ses02M_impro06.avi
Session5,Ses05M_impro02,Ses05M_impro02_M013,83.83,92.7,I don't have -- I know.  What are we gonna- What are we- just run away?  What can I do?  Where can we go?,sadness,IEMOCAP_full_release\Session5\sentences\wav\Ses05M_impro02\Ses05M_impro02_M013.wav,IEMOCAP_full_release\Session5\dialog\avi\DivX\Ses05M_impro02.avi
Session2,Ses02F_impro02,Ses02F_impro02_F013,193.9264,207.04,I have no choice. There's nothing I can do.,sadness,IEMOCAP_full_release\Session2\sentences\wav\Ses02F_impro02\Ses02F_impro02_F013.wav,IEMOCAP_full_release\Session2\dialog\avi\DivX\Ses02F_impro02.avi
Session5,Ses05M_impro05,Ses05M_impro05_F002,19.11,20.48,Uh-Hmm.,neutral,IEMOCAP_full_release\Session5\sentences\wav\Ses05M_impro05\Ses05M_impro05_F002.wav,IEMOCAP_full_release\Session5\dialog\avi\DivX\Ses05M_impro05.avi
Session5,Ses05M_script01_1b,Ses05M_script01_1b_M001,13.31,15.67,He was out here when it broke.,sadness,IEMOCAP_full_release\Session5\sentences\wav\Ses05M_script01_1b\Ses05M_script01_1b_M001.wav,IEMOCAP_full_release\Session5\dialog\avi\DivX\Ses05M_script01_1b.avi
Session2,Ses02F_script03_2,Ses02F_script03_2_M040,217.19,219.32,"Very amusing, indeed.",frustration,IEMOCAP_full_release\Session2\sentences\wav\Ses02F_script03_2\Ses02F_script03_2_M040.wav,IEMOCAP_full_release\Session2\dialog\avi\DivX\Ses02F_script03_2.avi
Session2,Ses02F_script03_2,Ses02F_script03_2_M041,224.2,231.03,"You're a vile, tempered, loose living, wicked little beast and I hope to never see you again as long as I live.",anger,IEMOCAP_full_release\Session2\sentences\wav\Ses02F_script03_2\Ses02F_script03_2_M041.wav,IEMOCAP_full_release\Session2\dialog\avi\DivX\Ses02F_script03_2.avi
Session5,Ses05M_script01_3,Ses05M_script01_3_M018,177.18,179.11,I kissed you.,surprise,IEMOCAP_full_release\Session5\sentences\wav\Ses05M_script01_3\Ses05M_script01_3_M018.wav,IEMOCAP_full_release\Session5\dialog\avi\DivX\Ses05M_script01_3.avi
Session5,Ses05M_impro06,Ses05M_impro06_M017,176.55,179.98,"No, you're right.  I don't.  You're right.",sadness,IEMOCAP_full_release\Session5\sentences\wav\Ses05M_impro06\Ses05M_impro06_M017.wav,IEMOCAP_full_release\Session5\dialog\avi\DivX\Ses05M_impro06.avi
Session5,Ses05M_script03_1,Ses05M_script03_1_M002,10.68,12.81,Must be them then?,fear,IEMOCAP_full_release\Session5\sentences\wav\Ses05M_script03_1\Ses05M_script03_1_M002.wav,IEMOCAP_full_release\Session5\dialog\avi\DivX\Ses05M_script03_1.avi
Session4,Ses04M_impro04,Ses04M_impro04_M013,141.18,143.78,This is stupid.,frustration,IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro04\Ses04M_impro04_M013.wav,IEMOCAP_full_release\Session4\dialog\avi\DivX\Ses04M_impro04.avi
Session4,Ses04M_script02_1,Ses04M_script02_1_M024,202.4663,204.3134,For real?,surprise,IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script02_1\Ses04M_script02_1_M024.wav,IEMOCAP_full_release\Session4\dialog\avi\DivX\Ses04M_script02_1.avi
Session1,Ses01F_script03_2,Ses01F_script03_2_M014,101.9,104.15,"Really, Amanda.",anger,IEMOCAP_full_release\Session1\sentences\wav\Ses01F_script03_2\Ses01F_script03_2_M014.wav,IEMOCAP_full_release\Session1\dialog\avi\DivX\Ses01F_script03_2.avi
Session3,Ses03M_impro02,Ses03M_impro02_M011,80.665,82.9532,No.,sadness,IEMOCAP_full_release\Session3\sentences\wav\Ses03M_impro02\Ses03M_impro02_M011.wav,IEMOCAP_full_release\Session3\dialog\avi\DivX\Ses03M_impro02.avi
Session5,Ses05F_impro04,Ses05F_impro04_M040,387.54,390.68,If I- If you- Will you stick with it?,neutral,IEMOCAP_full_release\Session5\sentences\wav\Ses05F_impro04\Ses05F_impro04_M040.wav,IEMOCAP_full_release\Session5\dialog\avi\DivX\Ses05F_impro04.avi
Session2,Ses02F_script03_1,Ses02F_script03_1_F001,8.75,12.49,"Well, nobody know we're here except Freda and she wouldn't ring up.",fear,IEMOCAP_full_release\Session2\sentences\wav\Ses02F_script03_1\Ses02F_script03_1_F001.wav,IEMOCAP_full_release\Session2\dialog\avi\DivX\Ses02F_script03_1.avi
Session3,Ses03M_script01_1,Ses03M_script01_1_F001,14.5015,19.6517,"What do you mean. He couldn't have seen it. I was the first one up, he was still in bed.",surprise,IEMOCAP_full_release\Session3\sentences\wav\Ses03M_script01_1\Ses03M_script01_1_F001.wav,IEMOCAP_full_release\Session3\dialog\avi\DivX\Ses03M_script01_1.avi
Session3,Ses03F_script02_2,Ses03F_script02_2_F020,183.1975,189.5732,And you whispered so intimately in my ear so I could feel your words.,happiness,IEMOCAP_full_release\Session3\sentences\wav\Ses03F_script02_2\Ses03F_script02_2_F020.wav,IEMOCAP_full_release\Session3\dialog\avi\DivX\Ses03F_script02_2.avi
Session3,Ses03M_script03_2,Ses03M_script03_2_M010,67.6025,69.9441,I'll have a little I think.,neutral,IEMOCAP_full_release\Session3\sentences\wav\Ses03M_script03_2\Ses03M_script03_2_M010.wav,IEMOCAP_full_release\Session3\dialog\avi\DivX\Ses03M_script03_2.avi
Session2,Ses02F_impro01,Ses02F_impro01_F001,16.484,19.7791,My--my original birth certificate?  But I don't carry that with me.,surprise,IEMOCAP_full_release\Session2\sentences\wav\Ses02F_impro01\Ses02F_impro01_F001.wav,IEMOCAP_full_release\Session2\dialog\avi\DivX\Ses02F_impro01.avi
Session1,Ses01F_script02_2,Ses01F_script02_2_F038,385.3,388.75,Yeah.  Don't you know that?,surprise,IEMOCAP_full_release\Session1\sentences\wav\Ses01F_script02_2\Ses01F_script02_2_F038.wav,IEMOCAP_full_release\Session1\dialog\avi\DivX\Ses01F_script02_2.avi
Session5,Ses05M_script02_2,Ses05M_script02_2_M016,206.45,217.62,"It was in the car, right?  When we were passing Knickerbocker Liquor Locker, you said, Let's stop and get champagne. and I said that times a wasting or something like that, right?  You wanted it to be like it was before, right?",neutral,IEMOCAP_full_release\Session5\sentences\wav\Ses05M_script02_2\Ses05M_script02_2_M016.wav,IEMOCAP_full_release\Session5\dialog\avi\DivX\Ses05M_script02_2.avi
Session4,Ses04M_impro08,Ses04M_impro08_M016,147.79,151.03,And then then you'll get some money back.,frustration,IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro08\Ses04M_impro08_M016.wav,IEMOCAP_full_release\Session4\dialog\avi\DivX\Ses04M_impro08.avi
Session4,Ses04F_script02_1,Ses04F_script02_1_M000,8.63,15.4783,What time is it?  They're supposed to run around midnight.  This is great isn't it?  Look at this night we've got here.  It couldn't be better.,happiness,IEMOCAP_full_release\Session4\sentences\wav\Ses04F_script02_1\Ses04F_script02_1_M000.wav,IEMOCAP_full_release\Session4\dialog\avi\DivX\Ses04F_script02_1.avi
Session1,Ses01F_impro04,Ses01F_impro04_F014,85.49,86.98,Yeah.,neutral,IEMOCAP_full_release\Session1\sentences\wav\Ses01F_impro04\Ses01F_impro04_F014.wav,IEMOCAP_full_release\Session1\dialog\avi\DivX\Ses01F_impro04.avi
Session5,Ses05M_impro05,Ses05M_impro05_F008,52.36,53.6,Okay.,neutral,IEMOCAP_full_release\Session5\sentences\wav\Ses05M_impro05\Ses05M_impro05_F008.wav,IEMOCAP_full_release\Session5\dialog\avi\DivX\Ses05M_impro05.avi
Session5,Ses05F_impro07,Ses05F_impro07_M009,34.9,42.61,"I don't know.  Well.  I wouldn't mind living by the U.S.C. campus, you know, but I'm not going to go to school right now, so.",excited,IEMOCAP_full_release\Session5\sentences\wav\Ses05F_impro07\Ses05F_impro07_M009.wav,IEMOCAP_full_release\Session5\dialog\avi\DivX\Ses05F_impro07.avi
Session2,Ses02F_impro01,Ses02F_impro01_F001,16.484,19.7791,My--my original birth certificate?  But I don't carry that with me.,surprise,IEMOCAP_full_release\Session2\sentences\wav\Ses02F_impro01\Ses02F_impro01_F001.wav,IEMOCAP_full_release\Session2\dialog\avi\DivX\Ses02F_impro01.avi
Session3,Ses03F_impro07,Ses03F_impro07_F005,27.1514,30.995,"Yes, What would you want more than anything in this world?",happiness,IEMOCAP_full_release\Session3\sentences\wav\Ses03F_impro07\Ses03F_impro07_F005.wav,IEMOCAP_full_release\Session3\dialog\avi\DivX\Ses03F_impro07.avi
Session5,Ses05F_script03_2,Ses05F_script03_2_M025,141.87,144.84,I suppose you let him kiss you a good deal more then.,anger,IEMOCAP_full_release\Session5\sentences\wav\Ses05F_script03_2\Ses05F_script03_2_M025.wav,IEMOCAP_full_release\Session5\dialog\avi\DivX\Ses05F_script03_2.avi
Session1,Ses01F_impro05,Ses01F_impro05_M032,183.14,189.3875,"Badge number?  Uh, no.  You can just take my employee number I guess.",surprise,IEMOCAP_full_release\Session1\sentences\wav\Ses01F_impro05\Ses01F_impro05_M032.wav,IEMOCAP_full_release\Session1\dialog\avi\DivX\Ses01F_impro05.avi
Session4,Ses04F_impro05,Ses04F_impro05_M018,159.76,166.27,terms and conditions- in the agreement of purchasing a ticket. Most people frequently look it over,frustration,IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro05\Ses04F_impro05_M018.wav,IEMOCAP_full_release\Session4\dialog\avi\DivX\Ses04F_impro05.avi
Session5,Ses05F_impro07,Ses05F_impro07_M031,161.57,163.08,"Oh, it's going to be so much fun.",excited,IEMOCAP_full_release\Session5\sentences\wav\Ses05F_impro07\Ses05F_impro07_M031.wav,IEMOCAP_full_release\Session5\dialog\avi\DivX\Ses05F_impro07.avi
Session4,Ses04M_script03_1,Ses04M_script03_1_M000,7.42,9.32,Good God.,fear,IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script03_1\Ses04M_script03_1_M000.wav,IEMOCAP_full_release\Session4\dialog\avi\DivX\Ses04M_script03_1.avi
Session1,Ses01M_script01_1,Ses01M_script01_1_F001,14.4,16.6181,When?,surprise,IEMOCAP_full_release\Session1\sentences\wav\Ses01M_script01_1\Ses01M_script01_1_F001.wav,IEMOCAP_full_release\Session1\dialog\avi\DivX\Ses01M_script01_1.avi
Session2,Ses02M_script01_1,Ses02M_script01_1_M037,292.82,297.17,"I've been a good son too long a good sucker, I'm through with it.",anger,IEMOCAP_full_release\Session2\sentences\wav\Ses02M_script01_1\Ses02M_script01_1_M037.wav,IEMOCAP_full_release\Session2\dialog\avi\DivX\Ses02M_script01_1.avi
Session3,Ses03M_script01_1,Ses03M_script01_1_F002,21.304,23.5188,When?,surprise,IEMOCAP_full_release\Session3\sentences\wav\Ses03M_script01_1\Ses03M_script01_1_F002.wav,IEMOCAP_full_release\Session3\dialog\avi\DivX\Ses03M_script01_1.avi
Session1,Ses01M_script01_1,Ses01M_script01_1_M007,69.4734,72.3994,I guess he is.,sadness,IEMOCAP_full_release\Session1\sentences\wav\Ses01M_script01_1\Ses01M_script01_1_M007.wav,IEMOCAP_full_release\Session1\dialog\avi\DivX\Ses01M_script01_1.avi
Session2,Ses02M_script02_2,Ses02M_script02_2_M019,182.22,191.59,"It was in the car, right? Driving past the Knickerbocker Liquor Locker you said, let's get some champagne and I said times are wasting or something like that, right?",excited,IEMOCAP_full_release\Session2\sentences\wav\Ses02M_script02_2\Ses02M_script02_2_M019.wav,IEMOCAP_full_release\Session2\dialog\avi\DivX\Ses02M_script02_2.avi
Session5,Ses05M_script02_2,Ses05M_script02_2_M033,368.52,370.19,Really?,surprise,IEMOCAP_full_release\Session5\sentences\wav\Ses05M_script02_2\Ses05M_script02_2_M033.wav,IEMOCAP_full_release\Session5\dialog\avi\DivX\Ses05M_script02_2.avi
Session5,Ses05M_impro03,Ses05M_impro03_M015,123.11,127.7,It was a lot of fun- It was a lot of fun.  She's great.  And I'm so happy.,happiness,IEMOCAP_full_release\Session5\sentences\wav\Ses05M_impro03\Ses05M_impro03_M015.wav,IEMOCAP_full_release\Session5\dialog\avi\DivX\Ses05M_impro03.avi
